id,event_id,source,source_event_id,municipio_id,lugar,localidad_key,direccion,enlaceboletos
1194,257,pietix,chisteando-mayaguez,50,Teatro Balboa - Armando &quot;Chucho&quot; Avellanet,50|teatro balboa armando quot chucho quot avellanet,"196 C. Méndez Vigo, Mayagüez, 00680, Puerto Rico",https://pietix.com/chisteando-mayaguez
1195,258,pietix,cuentos-de-padres,65,PuntoFijo,65|puntofijo,"Luis A. Ferre Theater, Av. Juan Ponce de León Pda 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/cuentos-de-padres
1196,259,pietix,el-bardo-y-el-jibarito,65,PuntoFijo,65|puntofijo,"Luis A. Ferre Theater, Av. Juan Ponce de León Pda 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/el-bardo-y-el-jibarito
1197,260,pietix,standoperos-chisteando,11,Teatro Braulio Castillo,11|teatro braulio castillo,"9RWV+JMH, Carr Puerto Rico 2, Bayamón, 00959, Puerto Rico",https://pietix.com/standoperos-chisteando
1198,261,pietix,caribbean-gamic-expo2026,2,Centro de Convenciones de Aguada,2|centro de convenciones de aguada,"9RPF+76J Centro Multiservicios Cooperativo de Aguada, Cooperativa de Ahorro y Credito de Aguada, Carr. 115, Aguada, 00602, Puerto Rico",https://pietix.com/caribbean-gamic-expo2026
1199,262,pietix,penetrado-usa-tour,28,Sun On the Beach,28|sun on the beach,"5770 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, EE. UU.",https://pietix.com/penetrado-usa-tour
1200,263,pietix,standup-comedy-espanol-puntofijo,65,PuntoFijo,65|puntofijo,"Luis A. Ferre Theater, Av. Juan Ponce de León Pda 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/standup-comedy-espanol-puntofijo
1201,264,pietix,standup-comedy-espanol-ponce,58,Studio 58 Comedy Club,58|studio 58 comedy club,"58 C. Sol, Ponce, 00730, Puerto Rico",https://pietix.com/standup-comedy-espanol-ponce
1202,265,pietix,kabeto-mayaguez,50,Teatro Balboa - Armando &quot;Chucho&quot; Avellanet,50|teatro balboa armando quot chucho quot avellanet,"196 C. Méndez Vigo, Mayagüez, 00680, Puerto Rico",https://pietix.com/kabeto-mayaguez
1203,266,pietix,kabeto,11,Teatro Braulio Castillo,11|teatro braulio castillo,"9RWV+JMH, Carr Puerto Rico 2, Bayamón, 00959, Puerto Rico",https://pietix.com/kabeto
1204,267,pietix,quitate-tu-pa-ponerme-yo-usa-2026,28,Sun On the Beach,28|sun on the beach,"5770 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, EE. UU.",https://pietix.com/quitate-tu-pa-ponerme-yo-usa-2026
1205,268,pietix,juan-jose-hernandez,65,Centro de Bellas Artes de Santurce,65|centro de bellas artes de santurce,"Ave. Ponce De León Pda. 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/juan-jose-hernandez
1206,269,pietix,kefas-rame-tour2026,30,Studio 58 Café Teatro,30|studio 58 cafe teatro,"Bo, Pueblo esquina baldorioty, Calle Calimano Martínez, Guayama, 00785, Puerto Rico",https://pietix.com/kefas-rame-tour2026
1207,269,pietix,kefas-rame-tour2026,13,Moneró Café Teatro &amp; Bar,13|monero cafe teatro amp bar,"Calle Padial, Esq. Ruiz Belvis 3er Nivel, Centro de Bellas Artes de Caguas, Caguas, 00725, Puerto Rico",https://pietix.com/kefas-rame-tour2026
1208,269,pietix,kefas-rame-tour2026,65,PuntoFijo,65|puntofijo,"Luis A. Ferre Theater, Av. Juan Ponce de León Pda 22 1/2, San Juan, 00907, Puerto Rico",https://pietix.com/kefas-rame-tour2026
1209,270,pietix,convention-esthetics-spa-2026,16,Embassy Suites by Hilton San Juan Hotel &amp; Casino,16|embassy suites by hilton san juan hotel amp casino,"8000 C. José M. Tartak, Carolina, 00979, Puerto Rico",https://pietix.com/convention-esthetics-spa-2026
1210,271,pietix,candy-world-expo-winter2026,11,Coliseo Rubén Rodríguez,11|coliseo ruben rodriguez,"9RVX+WJQ, Carr Puerto Rico 2, Bayamón, 00959, Puerto Rico",https://pietix.com/candy-world-expo-winter2026
